"base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","year","value"
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-4.97
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","2018",0.14
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2018",2.94
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2018",-0.59
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2018",0.71
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2018",0.11
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia","2018",-0.67
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa","2018",-0.1
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2018",-2.67
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2018",-0.12
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2018",-0.23
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2018",-0.03
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","pt","Portugal",39.399872,-8.224454,"High Income","Europe & Central Asia","2018",0.08
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia","2018",1.7
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","rs","Serbia",44.016521,21.005859,"Upper Middle Income","Europe & Central Asia","2018",0.64
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific","2018",-0.18
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","sk","Slovak Republic",48.669026,19.699024,"High Income","Europe & Central Asia","2018",0.11
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-0.71
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2018",-1.01
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2018",-2.4
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2018",0.89
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2018",0.88
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",0.49
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2018",-4.03
"hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2018",0.98
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia","2018",-0.05
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa","2018",-0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2018",-0.21
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2018",-0.03
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2018",0.06
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","kh","Cambodia",12.565679,104.990963,"Lower Middle Income","East Asia & Pacific","2018",0.05
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-0.05
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2018",0.13
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2018",-0.02
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",-0.08
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-0.15
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","2018",-0.02
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2018",0.25
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","il","Israel",31.046051,34.851612,"High Income","Middle East & North Africa","2018",0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2018",-0.03
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2018",-0.09
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","kr","Korea, Rep.",35.907757,127.766922,"High Income","East Asia & Pacific","2018",-0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","my","Malaysia",4.210484,101.975766,"Upper Middle Income","East Asia & Pacific","2018",0.27
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","mm","Myanmar",21.913965,95.956223,"Lower Middle Income","East Asia & Pacific","2018",0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2018",-0.05
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2018",-0.04
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ng","Nigeria",9.081999,8.675277,"Lower Middle Income","Sub-Saharan Africa","2018",0.02
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2018",0
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","om","Oman",21.512583,55.923255,"High Income","Middle East & North Africa","2018",0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ph","Philippines",12.879721,121.774017,"Lower Middle Income","East Asia & Pacific","2018",-0.05
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa","2018",0.03
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","sa","Saudi Arabia",23.885942,45.079162,"High Income","Middle East & North Africa","2018",0.03
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","sg","Singapore",1.352083,103.819836,"High Income","East Asia & Pacific","2018",0.1
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2018",-0.02
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2018",-0.02
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2018",-0.05
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2018",0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","tw","Taiwan, China",23.69781,120.960515,"High Income","East Asia & Pacific","2018",0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","th","Thailand",15.870032,100.992541,"Upper Middle Income","East Asia & Pacific","2018",-0.06
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2018",0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2018",-0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2018",-0.01
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","us","United States",37.09024,-95.712891,"High Income","North America","2018",2.79
"id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","vn","Vietnam",14.058324,108.277199,"Lower Middle Income","East Asia & Pacific","2018",0.01
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2018",0.68
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2018",-0.89
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2018",0
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2018",0.27
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2018",15.79
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","bg","Bulgaria",42.733883,25.48583,"Upper Middle Income","Europe & Central Asia","2018",0.16
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America","2018",-4.01
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","2018",0.17
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2018",0.19
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean","2018",0.16
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","2018",1.7
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2018",-0.23
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2018",0.11
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","2018",0.61
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2018",0.08
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2018",0.72
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2018",-1.66
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","2018",0.51
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","2018",0.05
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","2018",0.27
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2018",15.53
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","il","Israel",31.046051,34.851612,"High Income","Middle East & North Africa","2018",0.19
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2018",2.82
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2018",-0.1
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","kr","Korea, Rep.",35.907757,127.766922,"High Income","East Asia & Pacific","2018",-0.11
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","lt","Lithuania",55.169438,23.881275,"High Income","Europe & Central Asia","2018",0.13
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia","2018",-0.26
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","my","Malaysia",4.210484,101.975766,"Upper Middle Income","East Asia & Pacific","2018",0.09
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa","2018",-0.27
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2018",0.76
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2018",-0.56
"ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2018",-0.13
